region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
East Asia & Pacific,EAS,Viet Nam,VNM,2016,national,VHLSS,national,2016,consumption,2,2010 - 2022,3,0.025073141,0.004970521,0.001583466,0.006119866,14.07158059,11.44566216,0.212219619,0.352667389,0.296838517,0.026491934,0.042502714,0.054124134,0.064640391,0.07555851,0.08761861,0.102073552,0.122050962,0.153815454,0.27112374,0.843457484,7510.822266,94000117,2715.578874,1607.59975,FALSE,micro,survey,7.023,0.211498958,3.033898166,
East Asia & Pacific,EAS,Viet Nam,VNM,2018,national,VHLSS,national,2018,consumption,2,2010 - 2022,3,0.022435725,0.004702033,0.001482082,0.005755958,15.6543391,12.70215295,0.219243922,0.357155461,0.297465657,0.025233848,0.041721482,0.053843793,0.064826452,0.075558653,0.087474148,0.10102553,0.121575117,0.154201578,0.274539399,0.910971615,7510.822266,96237319,3048.283276,1799.431418,FALSE,micro,survey,7.651,0.205278847,2.784362605,
East Asia & Pacific,EAS,Viet Nam,VNM,2020,national,VHLSS,national,2020,consumption,2,2010 - 2022,3,0.013027537,0.002731485,8.95E-04,0.003390705,17.50455879,13.87089646,0.230514476,0.367901661,0.308749734,0.025356251,0.040819046,0.052459213,0.062823987,0.073442997,0.085370567,0.100113788,0.120783966,0.154050676,0.284779509,0.994371725,7510.822266,98079191,3303.169498,1896.767405,FALSE,micro,survey,8.235,0.20079202,2.517131889,
East Asia & Pacific,EAS,Viet Nam,VNM,2022,national,VHLSS,national,2022,consumption,2,2010 - 2022,3,0.016033597,0.004001217,0.0015044,0.005123689,16.58664029,13.31919492,0.226668656,0.360930041,0.29445888,0.025694005,0.042284414,0.053854285,0.064108922,0.074564718,0.086628856,0.100516182,0.119906888,0.151216985,0.281224745,1.003835124,7510.822266,99680655,3617.663115,2057.056982,FALSE,micro,survey,7.96,0.196892478,2.633878028,
East Asia & Pacific,EAS,Vanuatu,VUT,2010,national,HIES,national,2010,consumption,0,2010,3,0.257112649,0.070886608,0.02841441,0.093316472,5.854889808,4.558657403,0.233896465,0.373512982,0.314141263,0.027006915,0.04080958,0.05064171,0.061332133,0.072322982,0.083891033,0.098302125,0.120232587,0.154216365,0.291244571,0.791998445,120.3515854,238248,2856.773776,1818.926414,FALSE,micro,survey,3.579,0.3492888,7.421056105,
East Asia & Pacific,EAS,Vanuatu,VUT,2019,national,NSDP,national,2019.21,consumption,1,2019,3,0.194956027,0.048929537,0.018448665,0.063005101,6.004410987,5.167201296,0.176083846,0.323175748,0.277514861,0.030443432,0.045063106,0.056126649,0.067435513,0.079707199,0.092628425,0.105970005,0.123887799,0.151498584,0.247239288,0.938047251,120.3515854,293428.33,2986.203691,1897.931269,FALSE,micro,survey,3.884,0.326683232,6.620762064,
East Asia & Pacific,EAS,Samoa,WSM,2002,national,HIES,national,2002,consumption,0,2002 - 2013,3,0.058880903,0.0112994,0.00351316,0.01374442,11.19882014,8.008149261,0.276721005,0.407355197,0.343122167,0.024918437,0.037794181,0.048191436,0.057695666,0.066558347,0.079129764,0.092277974,0.115720239,0.152889357,0.324824599,0.539793742,1.788847446,184471,3368.170513,,FALSE,micro,survey,5.304,0.239518172,4.125938182,
East Asia & Pacific,EAS,Samoa,WSM,2008,national,HIES,national,2008,consumption,0,2002 - 2013,3,0.037428566,0.005095457,0.001199053,0.005868558,11.9113539,8.383284878,0.290645,0.420465486,0.349346634,0.026840477,0.037305606,0.045507524,0.054447062,0.064849052,0.075824195,0.08991673,0.113307652,0.151873521,0.34012818,0.782040985,1.788847446,190107,3900.908625,,FALSE,micro,survey,5.492,0.262431592,3.884511746,
East Asia & Pacific,EAS,Samoa,WSM,2013,national,HIES,national,2013.25,consumption,0,2002 - 2013,3,0.044585637,0.006672194,0.001728381,0.007839623,11.27854415,8.376179928,0.248665041,0.38743455,0.314305391,0.027383052,0.041091994,0.050683802,0.059680637,0.069137945,0.079938892,0.093969662,0.114528089,0.150717667,0.31286826,0.904474902,1.788847446,198710.25,3971.815099,2842.742656,FALSE,micro,survey,5.488,0.225230782,3.877636011,
Europe & Central Asia,ECS,Kosovo,XKX,2003,national,HBS,national,2003,consumption,0,2003 - 2011,3,0.117147077,0.021819443,0.005871925,0.025625501,6.15901737,5.264903821,0.134372026,0.28953855,0.253687011,0.038431692,0.052767314,0.060501576,0.069258982,0.0803288,0.091599019,0.10527483,0.121485697,0.148782876,0.231569212,0.722730833,0.390215904,1826434,2368.729258,,FALSE,micro,survey,3.932,0.28596678,5.879408901,
Europe & Central Asia,ECS,Kosovo,XKX,2005,national,HBS,national,2005,consumption,0,2003 - 2011,3,0.14322144,0.031853359,0.011079091,0.039935927,6.339723455,5.27495557,0.159608703,0.312382299,0.277851023,0.033332645,0.04833251,0.058924745,0.067931566,0.077549843,0.089840129,0.103739484,0.123087963,0.155579621,0.241681494,0.705323019,0.390215904,1818354,2318.468671,,FALSE,micro,survey,3.937,0.285802233,6.046483227,
Europe & Central Asia,ECS,Kosovo,XKX,2006,national,HBS,national,2006,consumption,0,2003 - 2011,3,0.134939333,0.028818856,0.009037191,0.034984254,6.227283546,5.238336705,0.149236229,0.303216335,0.259676524,0.035192669,0.049960848,0.060556182,0.069503713,0.078656098,0.089950249,0.103016083,0.121683618,0.15104151,0.240439029,0.709707639,0.390215904,1813079,2368.141188,,FALSE,micro,survey,3.919,0.273689456,5.997706838,
Europe & Central Asia,ECS,Kosovo,XKX,2009,national,HBS,national,2009,consumption,0,2003 - 2011,3,0.104795109,0.023112085,0.007887395,0.028715101,7.122371082,5.986909242,0.166060878,0.317817157,0.266285514,0.032416475,0.047493939,0.05813334,0.068515379,0.078667679,0.089503101,0.101829753,0.121039765,0.152840919,0.24955965,0.790372607,0.390215904,1794681,2680.861215,2453.729449,FALSE,micro,survey,4.293,0.271937696,5.441017773,
Europe & Central Asia,ECS,Kosovo,XKX,2010,national,HBS,national,2010,consumption,0,2003 - 2011,3,0.105888418,0.020523771,0.006516915,0.025010241,7.388164611,5.928452757,0.179617021,0.332543002,0.296035661,0.032297502,0.045459771,0.055702992,0.065742487,0.075178145,0.086843335,0.101219491,0.122628599,0.157838301,0.257089377,0.817881575,0.390215904,1788743,2822.633596,2537.55688,FALSE,micro,survey,4.264,0.265451051,5.348423455,
Europe & Central Asia,ECS,Kosovo,XKX,2011,national,HBS,national,2011,consumption,0,2003 - 2011,3,0.066257717,0.013389908,0.003989363,0.016038948,7.123809756,6.143853535,0.126813264,0.278317484,0.237524687,0.037147755,0.05321871,0.064319386,0.073114104,0.082095747,0.091738218,0.105111097,0.122590493,0.147885957,0.222778533,0.877884787,0.390215904,1791949,2995.64952,2618.621022,FALSE,micro,survey,4.372,0.220538505,5.051776516,
Europe & Central Asia,ECS,Kosovo,XKX,2012,national,HBS,national,2012,consumption,1,2012 - 2017,3,0.039108047,0.006994681,0.001979156,0.008305383,8.524581031,7.380185975,0.140611021,0.28972269,0.236265635,0.036359611,0.051871405,0.06257584,0.07168144,0.081576866,0.092196538,0.104329243,0.120165461,0.144450157,0.234793438,0.899627675,0.390215904,1807126,3021.351426,2674.973686,FALSE,micro,survey,4.99,0.211867873,4.302039807,
Europe & Central Asia,ECS,Kosovo,XKX,2013,national,HBS,national,2013,consumption,1,2012 - 2017,3,0.02218613,0.004098994,0.001303521,0.005080422,8.614057952,7.553724947,0.115057328,0.263065917,0.211712114,0.040788273,0.056125518,0.066582966,0.075279782,0.083310225,0.092715537,0.103853973,0.118976741,0.142928376,0.219438608,0.915527045,0.390215904,1818119,3163.471895,2755.595272,FALSE,micro,survey,5.077,0.173969078,4.066752548,
Europe & Central Asia,ECS,Kosovo,XKX,2014,national,HBS,national,2014,consumption,1,2012 - 2017,3,0.033142376,0.007303187,0.002749184,0.00956789,8.60239424,7.654065189,0.124780882,0.272701724,0.226090114,0.037118472,0.054014134,0.06481655,0.074245869,0.08351853,0.094167745,0.106326992,0.121086524,0.144861581,0.219843604,0.919454277,0.390215904,1812788,3279.02499,2925.555244,FALSE,micro,survey,5.127,0.195267917,4.209043405,
Europe & Central Asia,ECS,Kosovo,XKX,2015,national,HBS,national,2015,consumption,1,2012 - 2017,3,0.023525523,0.005055691,0.001757481,0.006366359,8.960870199,7.84423045,0.115561493,0.264541532,0.227037403,0.039680348,0.055591279,0.065580194,0.074188203,0.083143042,0.093814151,0.10646315,0.120527585,0.145706132,0.215305917,0.914517423,0.390215904,1788274,3520.628507,2995.247686,FALSE,micro,survey,5.222,0.173990758,3.945087078,
Europe & Central Asia,ECS,Kosovo,XKX,2016,national,HBS,national,2016,consumption,1,2012 - 2017,3,0.020218182,0.00472171,0.00188787,0.006481233,9.077137919,8.027090133,0.119448175,0.267211103,0.220495593,0.038325386,0.056035105,0.065786431,0.074079887,0.083576391,0.092890237,0.105480215,0.1211441,0.14466414,0.218018106,0.917015583,0.390215904,1777568,3739.175623,3126.186408,FALSE,micro,survey,5.314,0.164971953,3.946662828,
Europe & Central Asia,ECS,Kosovo,XKX,2017,national,HBS,national,2017,consumption,1,2012 - 2017,3,0.01750697,0.004295022,0.001995402,0.006525251,9.360978976,7.961489734,0.143111148,0.290129438,0.220558463,0.037897468,0.053795377,0.063486574,0.072413424,0.080679652,0.089920551,0.100643988,0.11558102,0.140044617,0.245537328,0.930662959,0.390215904,1791019,3890.178073,3196.964677,FALSE,micro,survey,5.281,0.177245191,3.957534824,
Europe & Central Asia,ECS,Kosovo,XKX,2017,national,SILC-C,national,2017,income,2,2017 - 2022,3,0.152156408,0.07980738,0.056006502,0.159696294,10.93546858,8.395550377,0.426199457,0.441940506,0.40187403,0.007962014,0.026839378,0.042017743,0.055977827,0.069268546,0.084839012,0.10532465,0.130239456,0.165131812,0.312399563,0.930662959,0.390215904,1791019,3890.178073,3196.964677,FALSE,micro,survey,5.498,0.303573271,8.868903676,
Europe & Central Asia,ECS,Kosovo,XKX,2018,national,SILC-C,national,2018,income,2,2017 - 2022,3,0.207101689,0.106429381,0.070943282,0.20240138,9.381679477,7.490353743,0.439455009,0.445929332,0.410773983,0.007585345,0.022460212,0.039129549,0.055271793,0.071233423,0.089204834,0.106957146,0.132508315,0.167560152,0.30808923,0.940470274,0.390215904,1797086,4009.121408,3325.148083,FALSE,micro,survey,5.045,0.336427032,10.21892781,
Europe & Central Asia,ECS,Kosovo,XKX,2019,national,SILC-C,national,2019,income,2,2017 - 2022,3,0.113148201,0.049718624,0.032858733,0.09502531,12.63284138,10.15890196,0.343286002,0.402054055,0.349788172,0.012084947,0.030979717,0.049280733,0.062146249,0.074362122,0.088910714,0.105399568,0.128651653,0.160592633,0.287591664,0.965637143,0.390215904,1788891,4219.066939,3528.604429,FALSE,micro,survey,6.379,0.253684274,6.235939159,
Europe & Central Asia,ECS,Kosovo,XKX,2020,national,SILC-C,national,2020,income,2,2017 - 2022,3,0.167808066,0.101150293,0.07526712,0.210183428,17.90212579,10.71303696,0.735130801,0.574140251,0.461831362,0.003109895,0.014284759,0.029435107,0.042823981,0.0542213,0.067366485,0.084944055,0.103212687,0.141508736,0.459092993,0.967551307,0.390215904,1790151,3990.946131,3613.802975,FALSE,micro,survey,6.657,0.294963712,9.940742516,
Europe & Central Asia,ECS,Kosovo,XKX,2021,national,SILC-C,national,2021,income,2,2017 - 2022,3,0.249808273,0.131895177,0.091269467,0.260473312,11.90407881,8.79878162,0.583751296,0.493846192,0.508535508,0.004181323,0.014474503,0.027090445,0.047970155,0.065616022,0.084319517,0.108718432,0.136482439,0.182618124,0.32852904,1,0.390215904,1786079,4429.875975,3886.827301,FALSE,micro,survey,5.699,0.355695381,11.89767902,
Europe & Central Asia,ECS,Kosovo,XKX,2022,national,SILC-C,national,2022,income,2,2017 - 2022,3,0.0997881,0.056047153,0.042180403,0.121176042,12.3461493,10.4481847,0.339818001,0.383056655,0.369634695,0.010692523,0.033880734,0.04796257,0.062550124,0.075420332,0.09288882,0.112682501,0.139631942,0.172799621,0.251490835,1.115805072,0.390215904,1768096,4666.391378,4061.564351,FALSE,micro,survey,6.524,0.283411763,7.4608025,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Yemen, Rep.",YEM,1998,national,HBS,national,1998,consumption,0,1998,3,0.154468581,0.038189181,0.01408975,0.049093983,6.924974462,5.558853245,0.204866189,0.349977864,0.30664947,0.028569516,0.042697181,0.053591975,0.064055471,0.074641227,0.087124039,0.102395661,0.123102445,0.15560964,0.268212843,0.040658795,572.0146484,18446013,2041.651724,1640.438667,FALSE,micro,survey,4.079,0.301835273,6.033651625,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Yemen, Rep.",YEM,2005,national,HBS,national,2005.25,consumption,1,2005 - 2014,3,0.213558743,0.04905138,0.016612911,0.061120489,5.754382407,4.561149515,0.20018311,0.347323343,0.269560045,0.032992131,0.045794279,0.055349805,0.064537464,0.074259196,0.084410965,0.09714923,0.11395302,0.145188772,0.286365136,0.081896524,572.0146484,22978334.5,2237.616415,1449.977968,FALSE,micro,survey,3.581,0.324829111,6.950411814,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Yemen, Rep.",YEM,2014,national,HBS,national,2014,consumption,1,2005 - 2014,3,0.333004945,0.093021805,0.036886795,0.121644925,4.961903747,3.798047122,0.222010665,0.367070943,0.301807117,0.03005034,0.042870517,0.052700998,0.061971532,0.071142786,0.081910876,0.096094442,0.116238114,0.152678853,0.294341543,0.209534107,572.0146484,30226309,1950.162545,1704.442698,FALSE,micro,survey,3.199,0.380250144,8.44596811,
Sub-Saharan Africa,SSF,South Africa,ZAF,1993,national,KIDS,national,1993,consumption,0,1993,3,0.44618,0.193191044,0.10267108,0.283506132,7.673707688,3.507062851,0.636625854,0.593339362,0.714743705,0.012500158,0.016969663,0.022608529,0.029908887,0.039681596,0.053369639,0.07383648,0.107805744,0.176721851,0.466597455,0.213814786,7.524514198,43297156,4193.598261,2372.838712,FALSE,group,survey,3.054,0.45241,10.72607234,
Sub-Saharan Africa,SSF,South Africa,ZAF,2000,national,HIES,national,2000.75,consumption,2,2000,3,0.4791,0.218966283,0.122604317,0.332384033,6.555038046,3.18512143,0.599992369,0.577696616,0.67703404,0.012816826,0.017827628,0.024039833,0.03193381,0.042292432,0.056494062,0.077245967,0.110844109,0.177200043,0.449305289,0.364437861,7.524514198,47465029.75,4700.875555,2790.873333,FALSE,group,survey,3,0.4791,12.00606517,
Sub-Saharan Africa,SSF,South Africa,ZAF,2005,national,IES,national,2005,consumption,3,2005 - 2014,3,0.421128432,0.16337162,0.083086747,0.239026181,9.743640827,3.619834447,0.778152847,0.647618822,0.754942784,0.009988388,0.015865686,0.020913903,0.026230931,0.033122652,0.042011332,0.056514073,0.085225868,0.167937716,0.54218945,0.44579684,7.524514198,49490033,5406.075814,3292.592853,FALSE,micro,survey,3.11,0.436547904,10.13976469,
Sub-Saharan Africa,SSF,South Africa,ZAF,2008,national,LCS,national,2008.67,consumption,3,2005 - 2014,3,0.302781101,0.105715879,0.049843739,0.148736073,12.30554336,4.863324865,0.735124523,0.630089973,0.76096046,0.010057582,0.016028558,0.021290579,0.027355782,0.035039688,0.045514654,0.062985317,0.094850778,0.174312921,0.512564141,0.547340168,7.524514198,51525923.39,6009.719631,3738.484955,FALSE,micro,survey,3.732,0.392953026,7.771608247,
Sub-Saharan Africa,SSF,South Africa,ZAF,2010,national,IES,national,2010,consumption,3,2005 - 2014,3,0.295396167,0.104312763,0.050009144,0.148567387,12.98369917,5.08928182,0.752644114,0.633825608,0.783788141,0.009384292,0.015307516,0.020531354,0.026637637,0.034423808,0.045294639,0.06279666,0.096189022,0.176847189,0.512587883,0.610917771,7.524514198,52344051,5953.945065,3758.295447,FALSE,micro,survey,3.845,0.393943501,7.72654064,
Sub-Saharan Africa,SSF,South Africa,ZAF,2014,national,LCS,national,2014.83,consumption,3,2005 - 2014,3,0.312106044,0.119346011,0.061442086,0.176374726,12.22428573,4.865341981,0.750229593,0.630257168,0.787680125,0.008574053,0.015071917,0.020744831,0.027088423,0.0350558,0.046500638,0.065315486,0.099574856,0.177118463,0.504955533,0.760067617,7.524514198,56531658.17,6155.005895,3887.509278,FALSE,micro,survey,3.733,0.399280143,8.388848892,
Sub-Saharan Africa,SSF,Zambia,ZMB,1991,national,HBS,national,1991,consumption,0,1991,3,0.629841048,0.405836717,0.307436584,0.851374761,3.527235296,1.862635867,0.736009545,0.594202329,0.758330597,0.007949105,0.00862397,0.01582624,0.027254121,0.043181724,0.063744475,0.09084192,0.128271183,0.188173639,0.426133623,0.001429636,6.189584732,7981650,856.7617236,,FALSE,micro,survey,3,0.629841048,32.79204139,
Sub-Saharan Africa,SSF,Zambia,ZMB,1993,national,HBS,national,1993,consumption,1,1993,3,0.67059,0.369652769,0.248052251,0.671374278,3.165553205,1.929306662,0.508648314,0.525538469,0.541190092,0.011043074,0.019735669,0.029619927,0.040723617,0.053651826,0.069430932,0.090023596,0.119912376,0.17319767,0.392661313,10.76199415,6.189584732,8373921,857.0396696,,FALSE,group,survey,3,0.67059,23.51549766,
Sub-Saharan Africa,SSF,Zambia,ZMB,1996,national,LCMS-I,national,1996,consumption,2,1996,3,0.56060181,0.251021431,0.141690945,0.390478354,4.092197072,2.635067807,0.404185686,0.483285567,0.454165222,0.017244862,0.02770829,0.036870661,0.04620279,0.057263038,0.071843015,0.089951707,0.116750052,0.163078677,0.373086909,0.032119672,6.189584732,9004053,796.0180596,,FALSE,micro,survey,3,0.56060181,14.33248958,
Sub-Saharan Africa,SSF,Zambia,ZMB,1998,national,LCMS-II,national,1998,consumption,3,1998 - 2006,3,0.56623684,0.259369541,0.149632603,0.412308338,4.052330856,2.575272453,0.423041796,0.491226403,0.457463929,0.016027705,0.027195427,0.035838606,0.045557899,0.057240394,0.071237403,0.089510639,0.115494124,0.160393745,0.381504057,0.049737191,6.189584732,9482408,781.6633838,,FALSE,micro,survey,3,0.56623684,15.16252972,
Sub-Saharan Africa,SSF,Zambia,ZMB,2002,national,LCMS-III,national,2002.83,consumption,3,1998 - 2006,3,0.679815678,0.291364559,0.156708865,0.438122577,3.089746768,2.183249926,0.298334491,0.420587269,0.348072908,0.024213292,0.037077873,0.046437427,0.055379847,0.065176595,0.077122302,0.092018214,0.114472006,0.150953564,0.337148879,0.138876856,6.189584732,10926535.18,833.0211775,,FALSE,micro,survey,3,0.679815678,15.37270212,
Sub-Saharan Africa,SSF,Zambia,ZMB,2004,national,LCMS-IV,national,2004.67,consumption,3,1998 - 2006,3,0.689310164,0.372268352,0.240797804,0.642839051,3.291411312,1.819541028,0.521724998,0.542655241,0.544332191,0.013508999,0.022170482,0.030187031,0.038526434,0.049058925,0.063308523,0.082137116,0.111504027,0.16303699,0.426561475,0.189626876,6.189584732,11593214.07,895.4752585,,FALSE,micro,survey,3,0.689310164,21.33525969,
Sub-Saharan Africa,SSF,Zambia,ZMB,2006,national,LCMS-V,national,2006.5,consumption,3,1998 - 2006,3,0.719630278,0.402231839,0.265677679,0.706812855,3.030801814,1.65693552,0.525134366,0.545713376,0.548420775,0.013627192,0.022110967,0.029628451,0.038234884,0.048605845,0.061908687,0.081181673,0.110272707,0.162993155,0.43143644,0.229473838,6.189584732,12347319,968.563565,,FALSE,micro,survey,3,0.719630278,23.18147085,
Sub-Saharan Africa,SSF,Zambia,ZMB,2010,national,LCMS-VI,national,2010,consumption,4,2010 - 2022,3,0.713671926,0.383755005,0.243648885,0.649113423,3.030522345,1.738553604,0.467359464,0.520121966,0.506972781,0.015919193,0.024963354,0.033153145,0.041450344,0.051795616,0.063855871,0.08224806,0.111790397,0.16453782,0.410286201,0.3335346,6.189584732,13965594,1183.417124,,FALSE,micro,survey,3,0.713671926,21.01835458,
